time,time,input,output,speed1,speed2,diff_output
1970-01-01 00:00:03.995,3995,32767,13133,4.07,13.19,3.0
1970-01-01 00:00:04.000,4000,32767,13148,4.36,14.14,3.2
1970-01-01 00:00:04.005,4005,32767,13164,4.65,14.14,3.0
1970-01-01 00:00:04.010,4010,32767,13179,4.36,14.14,3.0
1970-01-01 00:00:04.015,4015,32767,13194,4.65,14.14,3.2
1970-01-01 00:00:04.020,4020,32767,13210,4.36,14.14,3.2
1970-01-01 00:00:04.025,4025,32767,13226,4.65,14.14,3.2
1970-01-01 00:00:04.030,4030,32767,13242,4.65,14.14,3.0
1970-01-01 00:00:04.035,4035,32767,13257,4.36,14.14,3.2
1970-01-01 00:00:04.040,4040,32767,13273,4.65,15.08,3.2
1970-01-01 00:00:04.045,4045,32767,13289,4.65,15.08,3.4
1970-01-01 00:00:04.050,4050,32767,13306,4.95,16.96,3.6
1970-01-01 00:00:04.055,4055,32767,13324,5.24,16.02,3.6
1970-01-01 00:00:04.060,4060,32767,13342,5.24,15.08,3.2
1970-01-01 00:00:04.065,4065,32767,13358,4.65,15.08,3.6
1970-01-01 00:00:04.070,4070,32767,13376,5.24,15.08,3.6
1970-01-01 00:00:04.075,4075,32767,13394,5.24,16.02,3.4
1970-01-01 00:00:04.080,4080,32767,13411,4.95,16.02,3.6
1970-01-01 00:00:04.085,4085,32767,13429,5.24,16.96,3.8
1970-01-01 00:00:04.090,4090,32767,13448,5.53,16.96,3.6
1970-01-01 00:00:04.095,4095,32767,13466,5.24,16.96,3.6
1970-01-01 00:00:04.100,4100,32767,13484,5.24,16.96,3.6
1970-01-01 00:00:04.105,4105,32767,13502,5.24,16.96,3.6
1970-01-01 00:00:04.110,4110,32767,13520,5.53,16.02,3.8
1970-01-01 00:00:04.115,4115,32767,13539,5.24,16.02,3.6
1970-01-01 00:00:04.120,4120,32767,13557,5.24,16.96,3.6
1970-01-01 00:00:04.125,4125,32767,13575,5.24,16.96,3.6
1970-01-01 00:00:04.130,4130,32767,13593,5.24,16.96,3.6
1970-01-01 00:00:04.135,4135,32767,13611,5.24,16.02,3.6
1970-01-01 00:00:04.140,4140,32767,13629,5.53,16.96,3.6
1970-01-01 00:00:04.145,4145,32767,13647,4.95,16.02,3.6
1970-01-01 00:00:04.150,4150,32767,13665,5.24,17.91,3.8
1970-01-01 00:00:04.155,4155,32767,13684,5.53,17.91,3.8
1970-01-01 00:00:04.160,4160,32767,13703,5.53,16.96,3.6
1970-01-01 00:00:04.165,4165,32767,13721,5.24,16.96,3.8
1970-01-01 00:00:04.170,4170,32767,13740,5.53,16.02,3.8
1970-01-01 00:00:04.175,4175,32767,13759,5.53,16.96,3.6
1970-01-01 00:00:04.180,4180,32767,13777,5.24,16.02,3.6
1970-01-01 00:00:04.185,4185,32767,13795,5.24,16.02,3.4
1970-01-01 00:00:04.190,4190,32767,13812,4.95,16.02,3.4
1970-01-01 00:00:04.195,4195,32767,13829,4.95,16.02,3.6
1970-01-01 00:00:04.200,4200,32767,13847,5.24,16.96,3.6
1970-01-01 00:00:04.205,4205,32767,13865,5.24,16.02,3.8
1970-01-01 00:00:04.210,4210,32767,13884,5.53,16.96,3.6
1970-01-01 00:00:04.215,4215,32767,13902,5.24,16.96,3.6
1970-01-01 00:00:04.220,4220,32767,13920,5.53,16.02,3.6
1970-01-01 00:00:04.225,4225,32767,13938,5.24,16.02,3.6
1970-01-01 00:00:04.230,4230,32767,13956,4.95,16.02,3.8
1970-01-01 00:00:04.235,4235,32767,13975,5.53,16.96,3.6
1970-01-01 00:00:04.240,4240,32767,13993,5.24,16.02,3.6
1970-01-01 00:00:04.245,4245,32767,14011,5.24,16.96,3.6
1970-01-01 00:00:04.250,4250,32767,14029,5.53,16.96,3.8
1970-01-01 00:00:04.255,4255,32767,14048,5.24,16.96,3.8
1970-01-01 00:00:04.260,4260,32767,14067,5.82,17.91,3.8
1970-01-01 00:00:04.265,4265,32767,14086,5.24,16.96,3.8
1970-01-01 00:00:04.270,4270,32767,14105,5.53,17.91,3.8
1970-01-01 00:00:04.275,4275,32767,14124,5.53,16.02,3.8
1970-01-01 00:00:04.280,4280,32767,14143,5.53,16.96,3.6
1970-01-01 00:00:04.285,4285,32767,14161,5.24,16.96,3.6
1970-01-01 00:00:04.290,4290,32767,14179,5.24,16.96,3.8
1970-01-01 00:00:04.295,4295,32767,14198,5.53,16.96,3.4
1970-01-01 00:00:04.300,4300,32767,14215,4.95,16.02,3.4
1970-01-01 00:00:04.305,4305,32767,14232,5.24,16.02,3.8
1970-01-01 00:00:04.310,4310,32767,14251,5.24,16.96,3.4
1970-01-01 00:00:04.315,4315,32767,14268,4.95,16.02,3.6
1970-01-01 00:00:04.320,4320,32767,14286,5.24,16.96,3.6
1970-01-01 00:00:04.325,4325,32767,14304,5.24,16.02,3.6
1970-01-01 00:00:04.330,4330,32767,14322,5.24,16.96,3.8
1970-01-01 00:00:04.335,4335,32767,14341,5.53,16.96,3.4
1970-01-01 00:00:04.340,4340,32767,14358,4.95,16.02,3.4
1970-01-01 00:00:04.345,4345,32767,14375,5.24,16.02,3.6
1970-01-01 00:00:04.350,4350,32767,14393,4.95,16.02,3.6
1970-01-01 00:00:04.355,4355,32767,14411,5.53,17.91,3.6
1970-01-01 00:00:04.360,4360,32767,14429,4.95,16.02,3.4
1970-01-01 00:00:04.365,4365,32767,14446,4.95,15.08,3.2
1970-01-01 00:00:04.370,4370,32767,14462,4.65,15.08,3.2
1970-01-01 00:00:04.375,4375,32767,14478,4.65,14.14,3.4
1970-01-01 00:00:04.380,4380,32767,14495,4.95,16.02,3.6
1970-01-01 00:00:04.385,4385,32767,14513,5.24,16.96,3.4
1970-01-01 00:00:04.390,4390,32767,14530,5.24,16.02,3.6
1970-01-01 00:00:04.395,4395,32767,14548,4.95,16.96,3.6
1970-01-01 00:00:04.400,4400,32767,14566,5.24,16.02,3.4
1970-01-01 00:00:04.405,4405,32767,14583,5.24,16.02,3.6
1970-01-01 00:00:04.410,4410,32767,14601,4.95,15.08,3.4
1970-01-01 00:00:04.415,4415,32767,14618,4.95,16.02,3.6
1970-01-01 00:00:04.420,4420,32767,14636,5.24,16.96,3.4
1970-01-01 00:00:04.425,4425,32767,14653,4.95,16.02,3.4
1970-01-01 00:00:04.430,4430,32767,14670,4.95,16.02,3.6
1970-01-01 00:00:04.435,4435,32767,14688,5.24,16.02,3.4
1970-01-01 00:00:04.440,4440,32767,14705,4.95,16.02,3.2
1970-01-01 00:00:04.445,4445,32767,14721,4.95,15.08,3.4
1970-01-01 00:00:04.450,4450,32767,14738,4.95,15.08,3.4
1970-01-01 00:00:04.455,4455,32767,14755,4.65,15.08,3.4
1970-01-01 00:00:04.460,4460,32767,14772,5.24,15.08,3.4
1970-01-01 00:00:04.465,4465,32767,14789,4.65,15.08,3.2
1970-01-01 00:00:04.470,4470,32767,14805,4.65,15.08,3.4
1970-01-01 00:00:04.475,4475,32767,14822,4.95,15.08,3.2
1970-01-01 00:00:04.480,4480,32767,14838,4.65,14.14,3.2
1970-01-01 00:00:04.485,4485,32767,14854,4.65,15.08,3.2
1970-01-01 00:00:04.490,4490,32767,14870,4.65,15.08,3.2
1970-01-01 00:00:04.495,4495,32767,14886,4.65,15.08,3.2
1970-01-01 00:00:04.500,4500,32767,14902,4.65,14.14,3.0
1970-01-01 00:00:04.505,4505,32767,14917,4.36,13.19,2.8
1970-01-01 00:00:04.510,4510,32767,14931,4.07,13.19,2.8
1970-01-01 00:00:04.515,4515,32767,14945,4.07,13.19,3.0
1970-01-01 00:00:04.520,4520,32767,14960,4.36,14.14,3.0
1970-01-01 00:00:04.525,4525,32767,14975,4.36,14.14,2.8
1970-01-01 00:00:04.530,4530,32767,14989,4.07,13.19,2.8
1970-01-01 00:00:04.535,4535,32767,15003,4.07,13.19,3.0
1970-01-01 00:00:04.540,4540,32767,15018,4.36,13.19,3.0
1970-01-01 00:00:04.545,4545,32767,15033,4.36,13.19,2.6
1970-01-01 00:00:04.550,4550,32767,15046,4.07,12.25,3.0
1970-01-01 00:00:04.555,4555,32767,15061,4.07,13.19,2.6
1970-01-01 00:00:04.560,4560,32767,15074,3.78,11.31,2.8
1970-01-01 00:00:04.565,4565,32767,15088,4.07,13.19,2.8
1970-01-01 00:00:04.570,4570,32767,15102,4.07,12.25,2.8
1970-01-01 00:00:04.575,4575,32767,15116,4.07,14.14,3.0
1970-01-01 00:00:04.580,4580,32767,15131,4.36,13.19,3.0
1970-01-01 00:00:04.585,4585,32767,15146,4.65,14.14,3.0
1970-01-01 00:00:04.590,4590,32767,15161,4.07,13.19,3.4
1970-01-01 00:00:04.595,4595,32767,15178,4.95,15.08,2.8
1970-01-01 00:00:04.600,4600,32767,15192,4.07,13.19,3.0
1970-01-01 00:00:04.605,4605,32767,15207,4.36,13.19,3.0
1970-01-01 00:00:04.610,4610,32767,15222,4.36,14.14,2.8
1970-01-01 00:00:04.615,4615,32767,15236,4.07,13.19,3.0
1970-01-01 00:00:04.620,4620,32767,15251,4.36,13.19,3.0
1970-01-01 00:00:04.625,4625,32767,15266,4.36,13.19,2.8
1970-01-01 00:00:04.630,4630,32767,15280,4.07,13.19,3.0
1970-01-01 00:00:04.635,4635,32767,15295,4.65,14.14,3.2
1970-01-01 00:00:04.640,4640,32767,15311,4.36,14.14,3.0
1970-01-01 00:00:04.645,4645,32767,15326,4.36,14.14,3.2
1970-01-01 00:00:04.650,4650,32767,15342,4.65,14.14,3.0
1970-01-01 00:00:04.655,4655,32767,15357,4.36,14.14,3.2
1970-01-01 00:00:04.660,4660,32767,15373,4.65,14.14,3.0
1970-01-01 00:00:04.665,4665,32767,15388,4.36,13.19,3.2
1970-01-01 00:00:04.670,4670,32767,15404,4.65,14.14,3.0
1970-01-01 00:00:04.675,4675,32767,15419,4.36,14.14,3.2
1970-01-01 00:00:04.680,4680,32767,15435,4.65,14.14,3.0
1970-01-01 00:00:04.685,4685,32767,15450,4.36,13.19,2.8
1970-01-01 00:00:04.690,4690,32767,15464,4.36,13.19,3.2
1970-01-01 00:00:04.695,4695,32767,15480,4.36,14.14,3.2
1970-01-01 00:00:04.700,4700,32767,15496,4.65,14.14,3.0
1970-01-01 00:00:04.705,4705,32767,15511,4.36,15.08,3.2
1970-01-01 00:00:04.710,4710,32767,15527,4.65,15.08,3.2
1970-01-01 00:00:04.715,4715,32767,15543,4.65,14.14,3.0
1970-01-01 00:00:04.720,4720,32767,15558,4.36,14.14,3.4
1970-01-01 00:00:04.725,4725,32767,15575,4.95,15.08,3.2
1970-01-01 00:00:04.730,4730,32767,15591,4.65,15.08,3.4
1970-01-01 00:00:04.735,4735,32767,15608,4.95,16.02,3.4
1970-01-01 00:00:04.740,4740,32767,15625,4.95,15.08,3.4
1970-01-01 00:00:04.745,4745,32767,15642,4.95,15.08,3.4
1970-01-01 00:00:04.750,4750,32767,15659,4.95,16.02,3.4
1970-01-01 00:00:04.755,4755,32767,15676,4.95,16.02,3.6
1970-01-01 00:00:04.760,4760,32767,15694,5.24,16.02,3.4
1970-01-01 00:00:04.765,4765,32767,15711,4.95,15.08,3.6
1970-01-01 00:00:04.770,4770,32767,15729,5.24,16.96,3.6
1970-01-01 00:00:04.775,4775,32767,15747,5.24,16.02,3.8
1970-01-01 00:00:04.780,4780,32767,15766,5.53,16.96,3.6
1970-01-01 00:00:04.785,4785,32767,15784,5.24,16.96,3.8
1970-01-01 00:00:04.790,4790,32767,15803,5.53,16.96,3.6
1970-01-01 00:00:04.795,4795,32767,15821,5.53,16.96,3.6
1970-01-01 00:00:04.800,4800,32767,15839,5.24,16.02,3.8
1970-01-01 00:00:04.805,4805,32767,15858,5.24,16.96,3.8
1970-01-01 00:00:04.810,4810,32767,15877,5.53,17.91,3.8
1970-01-01 00:00:04.815,4815,32767,15896,5.53,16.96,3.6
1970-01-01 00:00:04.820,4820,32767,15914,5.24,16.96,4.2
1970-01-01 00:00:04.825,4825,32767,15935,6.11,18.85,3.8
1970-01-01 00:00:04.830,4830,32767,15954,5.53,17.91,3.6
1970-01-01 00:00:04.835,4835,32767,15972,5.53,16.96,3.8
1970-01-01 00:00:04.840,4840,32767,15991,5.53,16.96,3.8
1970-01-01 00:00:04.845,4845,32767,16010,5.24,16.02,3.6
1970-01-01 00:00:04.850,4850,32767,16028,5.24,16.96,4.0
1970-01-01 00:00:04.855,4855,32767,16048,5.82,18.85,3.6
1970-01-01 00:00:04.860,4860,32767,16066,5.24,16.02,3.6
1970-01-01 00:00:04.865,4865,32767,16084,5.24,16.96,3.6
1970-01-01 00:00:04.870,4870,32767,16102,5.24,16.96,3.8
1970-01-01 00:00:04.875,4875,32767,16121,5.53,16.96,3.4
1970-01-01 00:00:04.880,4880,32767,16138,4.95,16.02,3.6
1970-01-01 00:00:04.885,4885,32767,16156,5.24,16.96,3.8
1970-01-01 00:00:04.890,4890,32767,16175,5.53,16.02,3.8
1970-01-01 00:00:04.895,4895,32767,16194,5.53,17.91,3.6
1970-01-01 00:00:04.900,4900,32767,16212,5.53,16.96,3.8
1970-01-01 00:00:04.905,4905,32767,16231,5.53,16.96,3.8
1970-01-01 00:00:04.910,4910,32767,16250,5.24,16.96,3.6
1970-01-01 00:00:04.915,4915,32767,16268,5.24,16.96,3.6
1970-01-01 00:00:04.920,4920,32767,16286,5.53,16.96,3.6
1970-01-01 00:00:04.925,4925,32767,16304,4.95,16.02,3.6
1970-01-01 00:00:04.930,4930,32767,16322,5.24,16.96,3.8
1970-01-01 00:00:04.935,4935,32767,16341,5.53,16.96,3.4
1970-01-01 00:00:04.940,4940,32767,16358,5.24,16.02,3.6
1970-01-01 00:00:04.945,4945,32767,16376,4.95,15.08,3.6
1970-01-01 00:00:04.950,4950,32767,16394,5.24,16.96,3.6
1970-01-01 00:00:04.955,4955,32767,16412,5.24,16.96,4.0
1970-01-01 00:00:04.960,4960,32767,16432,5.82,18.85,3.6
1970-01-01 00:00:04.965,4965,32767,16450,5.24,16.96,3.6
1970-01-01 00:00:04.970,4970,32767,16468,5.53,16.96,3.8
1970-01-01 00:00:04.975,4975,32767,16487,5.24,16.96,3.6
1970-01-01 00:00:04.980,4980,32767,16505,5.53,16.96,3.6
1970-01-01 00:00:04.985,4985,32767,16523,4.95,16.02,3.6
1970-01-01 00:00:04.990,4990,32767,16541,5.24,16.96,3.6
1970-01-01 00:00:04.995,4995,32767,16559,5.24,16.96,3.6
1970-01-01 00:00:05.000,5000,32767,16577,5.24,16.02,3.4
1970-01-01 00:00:05.005,5005,32767,16594,4.95,16.02,3.6
1970-01-01 00:00:05.010,5010,32767,16612,5.24,16.02,3.2
1970-01-01 00:00:05.015,5015,32767,16628,4.65,15.08,3.4
1970-01-01 00:00:05.020,5020,32767,16645,4.95,14.14,3.2
1970-01-01 00:00:05.025,5025,32767,16661,4.65,15.08,3.2
1970-01-01 00:00:05.030,5030,32767,16677,4.65,14.14,3.2
1970-01-01 00:00:05.035,5035,32767,16693,4.95,14.14,3.4
1970-01-01 00:00:05.040,5040,32767,16710,4.65,15.08,3.2
1970-01-01 00:00:05.045,5045,32767,16726,4.65,16.02,3.4
1970-01-01 00:00:05.050,5050,32767,16743,4.95,15.08,3.4
1970-01-01 00:00:05.055,5055,32767,16760,4.95,15.08,3.4
1970-01-01 00:00:05.060,5060,32767,16777,4.95,16.02,3.2
1970-01-01 00:00:05.065,5065,32767,16793,4.65,15.08,3.4
1970-01-01 00:00:05.070,5070,32767,16810,4.95,16.02,3.4
1970-01-01 00:00:05.075,5075,32767,16827,4.95,16.02,3.6
1970-01-01 00:00:05.080,5080,32767,16845,5.24,16.02,3.4
1970-01-01 00:00:05.085,5085,32767,16862,4.95,15.08,3.4
1970-01-01 00:00:05.090,5090,32767,16879,4.95,15.08,3.4
1970-01-01 00:00:05.095,5095,32767,16896,4.95,16.02,3.6
1970-01-01 00:00:05.100,5100,32767,16914,5.24,15.08,3.4
1970-01-01 00:00:05.105,5105,32767,16931,4.95,15.08,3.4
1970-01-01 00:00:05.110,5110,32767,16948,5.24,16.02,3.4
1970-01-01 00:00:05.115,5115,32767,16965,4.95,15.08,3.6
1970-01-01 00:00:05.120,5120,32767,16983,4.95,15.08,3.2
1970-01-01 00:00:05.125,5125,32767,16999,4.95,15.08,3.6
1970-01-01 00:00:05.130,5130,32767,17017,4.95,16.02,3.4
1970-01-01 00:00:05.135,5135,32767,17034,4.95,15.08,3.2
1970-01-01 00:00:05.140,5140,32767,17050,4.65,15.08,3.2
1970-01-01 00:00:05.145,5145,32767,17066,4.65,15.08,3.6
1970-01-01 00:00:05.150,5150,32767,17084,5.24,16.96,3.2
1970-01-01 00:00:05.155,5155,32767,17100,4.65,15.08,3.4
1970-01-01 00:00:05.160,5160,32767,17117,4.95,16.02,3.4
1970-01-01 00:00:05.165,5165,32767,17134,4.95,15.08,3.2
1970-01-01 00:00:05.170,5170,32767,17150,4.65,16.02,3.2
1970-01-01 00:00:05.175,5175,32767,17166,4.65,15.08,3.2
1970-01-01 00:00:05.180,5180,32767,17182,4.65,15.08,3.2
1970-01-01 00:00:05.185,5185,32767,17198,4.65,15.08,3.2
1970-01-01 00:00:05.190,5190,32767,17214,4.65,15.08,3.0
1970-01-01 00:00:05.195,5195,32767,17229,4.36,13.19,3.0
1970-01-01 00:00:05.200,5200,32767,17244,4.36,14.14,3.0
1970-01-01 00:00:05.205,5205,32767,17259,4.36,13.19,2.8
1970-01-01 00:00:05.210,5210,32767,17273,4.36,13.19,3.0
1970-01-01 00:00:05.215,5215,32767,17288,4.07,13.19,2.8
1970-01-01 00:00:05.220,5220,32767,17302,4.07,13.19,3.0
1970-01-01 00:00:05.225,5225,32767,17317,4.36,13.19,2.8
1970-01-01 00:00:05.230,5230,32767,17331,4.07,14.14,2.8
1970-01-01 00:00:05.235,5235,32767,17345,4.07,13.19,3.0
1970-01-01 00:00:05.240,5240,32767,17360,4.36,13.19,2.8
1970-01-01 00:00:05.245,5245,32767,17374,4.07,13.19,2.6
1970-01-01 00:00:05.250,5250,32767,17387,3.78,13.19,2.8
1970-01-01 00:00:05.255,5255,32767,17401,4.07,13.19,2.6
1970-01-01 00:00:05.260,5260,32767,17414,4.07,12.25,3.0
1970-01-01 00:00:05.265,5265,32767,17429,4.07,13.19,2.8
1970-01-01 00:00:05.270,5270,32767,17443,4.07,13.19,3.2
1970-01-01 00:00:05.275,5275,32767,17459,4.65,15.08,3.0
1970-01-01 00:00:05.280,5280,32767,17474,4.36,14.14,3.0
1970-01-01 00:00:05.285,5285,32767,17489,4.36,14.14,3.0
1970-01-01 00:00:05.290,5290,32767,17504,4.36,14.14,3.2
1970-01-01 00:00:05.295,5295,32767,17520,4.65,14.14,3.2
1970-01-01 00:00:05.300,5300,32767,17536,4.65,15.08,3.0
1970-01-01 00:00:05.305,5305,32767,17551,4.36,14.14,3.0
1970-01-01 00:00:05.310,5310,32767,17566,4.36,14.14,3.0
1970-01-01 00:00:05.315,5315,32767,17581,4.36,14.14,3.2
1970-01-01 00:00:05.320,5320,32767,17597,4.65,15.08,3.0
1970-01-01 00:00:05.325,5325,32767,17612,4.36,14.14,3.0
1970-01-01 00:00:05.330,5330,32767,17627,4.36,13.19,2.8
1970-01-01 00:00:05.335,5335,32767,17641,4.36,13.19,3.2
1970-01-01 00:00:05.340,5340,32767,17657,4.36,14.14,2.8
1970-01-01 00:00:05.345,5345,32767,17671,4.07,13.19,3.0
1970-01-01 00:00:05.350,5350,32767,17686,4.36,14.14,3.2
1970-01-01 00:00:05.355,5355,32767,17702,4.65,14.14,3.0
1970-01-01 00:00:05.360,5360,32767,17717,4.36,15.08,3.0
1970-01-01 00:00:05.365,5365,32767,17732,4.65,14.14,3.2
1970-01-01 00:00:05.370,5370,32767,17748,4.36,14.14,3.0
1970-01-01 00:00:05.375,5375,32767,17763,4.36,14.14,3.2
1970-01-01 00:00:05.380,5380,32767,17779,4.95,14.14,3.2
1970-01-01 00:00:05.385,5385,32767,17795,4.36,14.14,3.4
1970-01-01 00:00:05.390,5390,32767,17812,4.95,15.08,3.0
1970-01-01 00:00:05.395,5395,32767,17827,4.36,15.08,3.4
1970-01-01 00:00:05.400,5400,32767,17844,4.95,15.08,3.0
1970-01-01 00:00:05.405,5405,32767,17859,4.65,14.14,3.4
1970-01-01 00:00:05.410,5410,32767,17876,4.65,16.02,3.2
1970-01-01 00:00:05.415,5415,32767,17892,4.65,15.08,3.4
1970-01-01 00:00:05.420,5420,32767,17909,4.95,16.02,3.4
1970-01-01 00:00:05.425,5425,32767,17926,4.95,16.02,3.4
1970-01-01 00:00:05.430,5430,32767,17943,4.95,15.08,3.2
1970-01-01 00:00:05.435,5435,32767,17959,4.65,15.08,3.6
1970-01-01 00:00:05.440,5440,32767,17977,5.24,16.96,3.2
1970-01-01 00:00:05.445,5445,32767,17993,4.65,15.08,3.6
1970-01-01 00:00:05.450,5450,32767,18011,5.24,15.08,3.4
1970-01-01 00:00:05.455,5455,32767,18028,4.95,16.02,3.6
1970-01-01 00:00:05.460,5460,32767,18046,5.24,16.02,3.6
1970-01-01 00:00:05.465,5465,32767,18064,5.24,16.02,3.6
1970-01-01 00:00:05.470,5470,32767,18082,5.24,16.96,3.6
1970-01-01 00:00:05.475,5475,32767,18100,5.24,16.96,3.6
1970-01-01 00:00:05.480,5480,32767,18118,5.24,16.02,3.6
1970-01-01 00:00:05.485,5485,32767,18136,5.24,16.96,3.8
1970-01-01 00:00:05.490,5490,32767,18155,5.53,16.02,3.6
1970-01-01 00:00:05.495,5495,32767,18173,5.24,16.96,3.6
1970-01-01 00:00:05.500,5500,32767,18191,5.24,16.96,3.8
1970-01-01 00:00:05.505,5505,32767,18210,5.53,17.91,3.6
1970-01-01 00:00:05.510,5510,32767,18228,5.24,16.96,3.8
1970-01-01 00:00:05.515,5515,32767,18247,5.53,16.96,3.8
1970-01-01 00:00:05.520,5520,32767,18266,5.53,17.91,3.8
1970-01-01 00:00:05.525,5525,32767,18285,5.53,17.91,3.8
1970-01-01 00:00:05.530,5530,32767,18304,5.53,16.02,3.8
1970-01-01 00:00:05.535,5535,32767,18323,5.53,17.91,3.8
1970-01-01 00:00:05.540,5540,32767,18342,5.53,17.91,3.6
1970-01-01 00:00:05.545,5545,32767,18360,5.53,16.96,4.0
1970-01-01 00:00:05.550,5550,32767,18380,5.53,17.91,3.6
1970-01-01 00:00:05.555,5555,32767,18398,5.24,16.96,3.6
1970-01-01 00:00:05.560,5560,32767,18416,5.24,16.96,3.8
1970-01-01 00:00:05.565,5565,32767,18435,5.53,16.96,3.4
1970-01-01 00:00:05.570,5570,32767,18452,4.95,16.02,3.4
1970-01-01 00:00:05.575,5575,32767,18469,4.95,16.02,3.4
1970-01-01 00:00:05.580,5580,32767,18486,4.95,16.02,3.6
1970-01-01 00:00:05.585,5585,32767,18504,5.24,16.02,3.4
1970-01-01 00:00:05.590,5590,32767,18521,5.24,16.02,3.8
1970-01-01 00:00:05.595,5595,32767,18540,5.24,16.96,3.8
1970-01-01 00:00:05.600,5600,32767,18559,5.53,16.96,3.6
1970-01-01 00:00:05.605,5605,32767,18577,5.24,16.96,3.8
1970-01-01 00:00:05.610,5610,32767,18596,5.53,16.96,3.4
1970-01-01 00:00:05.615,5615,32767,18613,5.24,16.96,3.6
1970-01-01 00:00:05.620,5620,32767,18631,4.95,16.02,3.6
1970-01-01 00:00:05.625,5625,32767,18649,5.24,16.02,3.8
1970-01-01 00:00:05.630,5630,32767,18668,5.53,16.96,3.6
1970-01-01 00:00:05.635,5635,32767,18686,5.24,16.96,3.8
1970-01-01 00:00:05.640,5640,32767,18705,5.53,16.02,3.8
1970-01-01 00:00:05.645,5645,32767,18724,5.53,16.96,3.6
1970-01-01 00:00:05.650,5650,32767,18742,5.24,16.02,3.6
1970-01-01 00:00:05.655,5655,32767,18760,5.24,16.02,3.4
1970-01-01 00:00:05.660,5660,32767,18777,4.95,16.02,3.4
1970-01-01 00:00:05.665,5665,32767,18794,4.95,16.02,3.6
1970-01-01 00:00:05.670,5670,32767,18812,5.24,15.08,3.2
1970-01-01 00:00:05.675,5675,32767,18828,4.65,15.08,3.6
1970-01-01 00:00:05.680,5680,32767,18846,5.24,16.96,3.6
1970-01-01 00:00:05.685,5685,32767,18864,5.53,16.02,3.6
1970-01-01 00:00:05.690,5690,32767,18882,4.95,16.96,3.8
1970-01-01 00:00:05.695,5695,32767,18901,5.82,16.96,3.6
1970-01-01 00:00:05.700,5700,32767,18919,4.95,16.02,3.6
1970-01-01 00:00:05.705,5705,32767,18937,5.24,16.02,3.4
1970-01-01 00:00:05.710,5710,32767,18954,4.95,16.02,3.6
1970-01-01 00:00:05.715,5715,32767,18972,5.24,16.02,3.4
1970-01-01 00:00:05.720,5720,32767,18989,4.95,15.08,3.4
1970-01-01 00:00:05.725,5725,32767,19006,4.95,16.02,3.2
1970-01-01 00:00:05.730,5730,32767,19022,4.65,15.08,3.4
1970-01-01 00:00:05.735,5735,32767,19039,4.95,15.08,3.2
1970-01-01 00:00:05.740,5740,32767,19055,4.65,14.14,3.2
1970-01-01 00:00:05.745,5745,32767,19071,4.65,14.14,3.0
1970-01-01 00:00:05.750,5750,32767,19086,4.36,13.19,3.0
1970-01-01 00:00:05.755,5755,32767,19101,4.36,13.19,3.0
1970-01-01 00:00:05.760,5760,32767,19116,4.36,14.14,3.4
1970-01-01 00:00:05.765,5765,32767,19133,4.95,15.08,3.4
1970-01-01 00:00:05.770,5770,32767,19150,4.95,16.02,3.4
1970-01-01 00:00:05.775,5775,32767,19167,4.95,16.02,3.4
1970-01-01 00:00:05.780,5780,32767,19184,5.24,16.02,3.4
1970-01-01 00:00:05.785,5785,32767,19201,4.65,16.02,3.4
1970-01-01 00:00:05.790,5790,32767,19218,4.95,16.02,3.2
1970-01-01 00:00:05.795,5795,32767,19234,4.95,15.08,3.4
1970-01-01 00:00:05.800,5800,32767,19251,4.65,15.08,3.4
1970-01-01 00:00:05.805,5805,32767,19268,5.24,15.08,3.4
1970-01-01 00:00:05.810,5810,32767,19285,4.95,16.02,3.4
1970-01-01 00:00:05.815,5815,32767,19302,4.65,15.08,3.2
1970-01-01 00:00:05.820,5820,32767,19318,4.65,15.08,3.4
1970-01-01 00:00:05.825,5825,32767,19335,4.95,16.02,3.2
1970-01-01 00:00:05.830,5830,32767,19351,4.95,14.14,3.2
1970-01-01 00:00:05.835,5835,32767,19367,4.36,14.14,3.2
1970-01-01 00:00:05.840,5840,32767,19383,4.65,15.08,3.2
1970-01-01 00:00:05.845,5845,32767,19399,4.65,14.14,3.0
1970-01-01 00:00:05.850,5850,32767,19414,4.36,13.19,3.2
1970-01-01 00:00:05.855,5855,32767,19430,4.65,14.14,3.0
1970-01-01 00:00:05.860,5860,32767,19445,4.36,14.14,3.2
1970-01-01 00:00:05.865,5865,32767,19461,4.65,14.14,3.2
1970-01-01 00:00:05.870,5870,32767,19477,4.65,15.08,3.2
1970-01-01 00:00:05.875,5875,32767,19493,4.65,14.14,3.2
1970-01-01 00:00:05.880,5880,32767,19509,4.65,14.14,3.0
1970-01-01 00:00:05.885,5885,32767,19524,4.65,14.14,3.2
1970-01-01 00:00:05.890,5890,32767,19540,4.36,14.14,2.8
1970-01-01 00:00:05.895,5895,32767,19554,4.07,13.19,3.2
1970-01-01 00:00:05.900,5900,32767,19570,4.65,14.14,2.8
1970-01-01 00:00:05.905,5905,32767,19584,4.36,13.19,3.0
1970-01-01 00:00:05.910,5910,32767,19599,4.07,14.14,3.0
1970-01-01 00:00:05.915,5915,32767,19614,4.36,14.14,2.8
1970-01-01 00:00:05.920,5920,32767,19628,4.07,13.19,3.0
1970-01-01 00:00:05.925,5925,32767,19643,4.36,14.14,2.8
1970-01-01 00:00:05.930,5930,32767,19657,4.07,12.25,2.8
