6500,0,0,0.00,0.00
6505,0,0,0.00,0.00
6510,0,0,0.00,0.00
6515,0,0,0.00,0.00
6520,0,0,0.00,0.00
6525,0,0,0.00,0.00
6530,0,0,0.00,0.00
6535,0,0,0.00,0.00
6540,0,0,0.00,0.00
6545,0,0,0.00,0.00
6550,0,0,0.00,0.00
6555,0,0,0.00,0.00
6560,0,0,0.00,0.00
6565,0,0,0.00,0.00
6570,0,0,0.00,0.00
6575,0,0,0.00,0.00
6580,0,0,0.00,0.00
6585,0,0,0.00,0.00
6590,0,0,0.00,0.00
6595,0,0,0.00,0.00
6600,0,0,0.00,0.00
6605,0,0,0.00,0.00
6610,0,0,0.00,0.00
6615,0,0,0.00,0.00
6620,0,0,0.00,0.00
6625,0,0,0.00,0.00
6630,0,0,0.00,0.00
6635,0,0,0.00,0.00
6640,0,0,0.00,0.00
6645,0,0,0.00,0.00
6650,0,0,0.00,0.00
6655,0,0,0.00,0.00
6660,0,0,0.00,0.00
6665,0,0,0.00,0.00
6670,0,0,0.00,0.00
6675,0,0,0.00,0.00
6680,0,0,0.00,0.00
6685,0,0,0.00,0.00
6690,0,0,0.00,0.00
6695,0,0,0.00,0.00
6700,0,0,0.00,0.00
6705,0,0,0.00,0.00
6710,0,0,0.00,0.00
6715,0,0,0.00,0.00
6720,0,0,0.00,0.00
6725,0,0,0.00,0.00
6730,0,0,0.00,0.00
6735,0,0,0.00,0.00
6740,0,0,0.00,0.00
6745,0,0,0.00,0.00
6750,0,0,0.00,0.00
6755,0,0,0.00,0.00
6760,0,0,0.00,0.00
6765,0,0,0.00,0.00
6770,0,0,0.00,0.00
6775,0,0,0.00,0.00
6780,0,0,0.00,0.00
6785,0,0,0.00,0.00
6790,0,0,0.00,0.00
6795,0,0,0.00,0.00
6800,0,0,0.00,0.00
6805,0,0,0.00,0.00
6810,0,0,0.00,0.00
6815,0,0,0.00,0.00
6820,0,0,0.00,0.00
6825,0,0,0.00,0.00
6830,0,0,0.00,0.00
6835,0,0,0.00,0.00
6840,0,0,0.00,0.00
6845,0,0,0.00,0.00
6850,0,0,0.00,0.00
6855,0,0,0.00,0.00
6860,0,0,0.00,0.00
6865,0,0,0.00,0.00
6870,0,0,0.00,0.00
6875,0,0,0.00,0.00
6880,0,0,0.00,0.00
6885,0,0,0.00,0.00
6890,0,0,0.00,0.00
6895,0,0,0.00,0.00
6900,0,0,0.00,0.00
6905,0,0,0.00,0.00
6910,0,0,0.00,0.00
6915,0,0,0.00,0.00
6920,0,0,0.00,0.00
6925,0,0,0.00,0.00
6930,0,0,0.00,0.00
6935,0,0,0.00,0.00
6940,0,0,0.00,0.00
6945,0,0,0.00,0.00
6950,0,0,0.00,0.00
6955,0,0,0.00,0.00
6960,0,0,0.00,0.00
6965,0,0,0.00,0.00
6970,0,0,0.00,0.00
6975,0,0,0.00,0.00
6980,0,0,0.00,0.00
6985,0,0,0.00,0.00
6990,0,0,0.00,0.00
6995,0,0,0.00,0.00
7000,0,0,0.00,0.00
7005,0,0,0.00,0.00
7010,0,0,0.00,0.00
7015,0,0,0.00,0.00
7020,0,0,0.00,0.00
7025,0,0,0.00,0.00
7030,0,0,0.00,0.00
7035,0,0,0.00,0.00
7040,0,0,0.00,0.00
7045,0,0,0.00,0.00
7050,0,0,0.00,0.00
7055,0,0,0.00,0.00
7060,0,0,0.00,0.00
7065,0,0,0.00,0.00
